date,history_end,model,confidence,loss,var,es
2016-01-07,2016-01-06,Historical 250d,0.95,2.398581654,1.542204169,2.25555349
2016-01-07,2016-01-06,Normal 1000d,0.95,2.398581654,1.287359347,1.625434261
2016-01-07,2016-01-06,GARCH-t 1000d,0.95,2.398581654,1.555260954,2.157765449
2016-01-07,2016-01-06,Historical 250d,0.99,2.398581654,3.002264977,3.50368046
2016-01-07,2016-01-06,Normal 1000d,0.99,2.398581654,1.838731962,2.1128966
2016-01-07,2016-01-06,GARCH-t 1000d,0.99,2.398581654,2.505067464,3.16744482
2016-01-08,2016-01-07,Historical 250d,0.95,1.089753769,1.544830866,2.323958621
2016-01-08,2016-01-07,Normal 1000d,0.95,1.089753769,1.296061018,1.635647072
2016-01-08,2016-01-07,GARCH-t 1000d,0.95,1.089753769,2.110524625,2.917500477
2016-01-08,2016-01-07,Historical 250d,0.99,1.089753769,3.002264977,3.50368046
2016-01-08,2016-01-07,Normal 1000d,0.99,1.089753769,1.849898179,2.125288288
2016-01-08,2016-01-07,GARCH-t 1000d,0.99,1.089753769,3.382666034,4.269833741
2016-01-11,2016-01-08,Historical 250d,0.95,-0.08529084787,1.544830866,2.323958621
2016-01-11,2016-01-08,Normal 1000d,0.95,-0.08529084787,1.298398258,1.638020593
2016-01-11,2016-01-08,GARCH-t 1000d,0.95,-0.08529084787,1.988512925,2.750558955
2016-01-11,2016-01-08,Historical 250d,0.99,-0.08529084787,3.002264977,3.50368046
2016-01-11,2016-01-08,Normal 1000d,0.99,-0.08529084787,1.85229459,2.127714122
2016-01-11,2016-01-08,GARCH-t 1000d,0.99,-0.08529084787,3.189825589,4.027598649
2016-01-12,2016-01-11,Historical 250d,0.95,-0.7772514238,1.544830866,2.323958621
2016-01-12,2016-01-11,Normal 1000d,0.95,-0.7772514238,1.298598726,1.638168502
2016-01-12,2016-01-11,GARCH-t 1000d,0.95,-0.7772514238,1.73819144,2.408058609
2016-01-12,2016-01-11,Historical 250d,0.99,-0.7772514238,3.002264977,3.50368046
2016-01-12,2016-01-11,Normal 1000d,0.99,-0.7772514238,1.852409339,2.127786248
2016-01-12,2016-01-11,GARCH-t 1000d,0.99,-0.7772514238,2.794190528,3.530624607
2016-01-13,2016-01-12,Historical 250d,0.95,2.528237538,1.544830866,2.323958621
2016-01-13,2016-01-12,Normal 1000d,0.95,2.528237538,1.298440441,1.638150458
2016-01-13,2016-01-12,GARCH-t 1000d,0.95,2.528237538,1.595097131,2.212270978
2016-01-13,2016-01-12,Historical 250d,0.99,2.528237538,3.002264977,3.50368046
2016-01-13,2016-01-12,Normal 1000d,0.99,2.528237538,1.852479775,2.127970413
2016-01-13,2016-01-12,GARCH-t 1000d,0.99,2.528237538,2.568028855,3.246533302
2016-01-14,2016-01-13,Historical 250d,0.95,-1.655806118,1.629623102,2.399239466
2016-01-14,2016-01-13,Normal 1000d,0.95,-1.655806118,1.307665369,1.649064645
2016-01-14,2016-01-13,GARCH-t 1000d,0.95,-1.655806118,2.19607249,3.034550652
2016-01-14,2016-01-13,Historical 250d,0.99,-1.655806118,3.002264977,3.50368046
2016-01-14,2016-01-13,Normal 1000d,0.99,-1.655806118,1.864459747,2.141320303
2016-01-14,2016-01-13,GARCH-t 1000d,0.99,-1.655806118,3.517875104,4.439675608
2016-01-15,2016-01-14,Historical 250d,0.95,2.183577282,1.629623102,2.399239466
2016-01-15,2016-01-14,Normal 1000d,0.95,2.183577282,1.308524922,1.650589274
2016-01-15,2016-01-14,GARCH-t 1000d,0.95,2.183577282,2.16465013,2.991557262
2016-01-15,2016-01-14,Historical 250d,0.99,2.183577282,3.002264977,3.50368046
2016-01-15,2016-01-14,Normal 1000d,0.99,2.183577282,1.866403984,2.143803889
2016-01-15,2016-01-14,GARCH-t 1000d,0.99,2.183577282,3.468211819,4.377291442
2016-01-19,2016-01-15,Historical 250d,0.95,-0.05316801874,1.679296482,2.441568865
2016-01-19,2016-01-15,Normal 1000d,0.95,-0.05316801874,1.315833358,1.658980096
2016-01-19,2016-01-15,GARCH-t 1000d,0.95,-0.05316801874,2.386159858,3.294636156
2016-01-19,2016-01-15,Historical 250d,0.99,-0.05316801874,3.002264977,3.50368046
2016-01-19,2016-01-15,Normal 1000d,0.99,-0.05316801874,1.875477704,2.15375538
2016-01-19,2016-01-15,GARCH-t 1000d,0.99,-0.05316801874,3.818309674,4.81706426
2016-01-20,2016-01-19,Historical 250d,0.95,1.176276603,1.679296482,2.441568865
2016-01-20,2016-01-19,Normal 1000d,0.95,1.176276603,1.314827575,1.657878906
2016-01-20,2016-01-19,GARCH-t 1000d,0.95,1.176276603,2.069863856,2.861866709
2016-01-20,2016-01-19,Historical 250d,0.99,1.176276603,3.002264977,3.50368046
2016-01-20,2016-01-19,Normal 1000d,0.99,1.176276603,1.874316319,2.152516623
2016-01-20,2016-01-19,GARCH-t 1000d,0.99,1.176276603,3.318401371,4.189108162
2016-01-21,2016-01-20,Historical 250d,0.95,-0.518198854,1.679296482,2.441568865
2016-01-21,2016-01-20,Normal 1000d,0.95,-0.518198854,1.317277127,1.660692418
2016-01-21,2016-01-20,GARCH-t 1000d,0.95,-0.518198854,1.979363063,2.738039731
2016-01-21,2016-01-20,Historical 250d,0.99,-0.518198854,3.002264977,3.50368046
2016-01-21,2016-01-20,Normal 1000d,0.99,-0.518198854,1.877359462,2.155854922
2016-01-21,2016-01-20,GARCH-t 1000d,0.99,-0.518198854,3.175364162,4.009433034
2016-01-22,2016-01-21,Historical 250d,0.95,-2.008072679,1.679296482,2.441568865
2016-01-22,2016-01-21,Normal 1000d,0.95,-2.008072679,1.316657574,1.66011127
2016-01-22,2016-01-21,GARCH-t 1000d,0.95,-2.008072679,1.753329938,2.428771736
2016-01-22,2016-01-21,Historical 250d,0.99,-2.008072679,3.002264977,3.50368046
2016-01-22,2016-01-21,Normal 1000d,0.99,-2.008072679,1.876802544,2.15532915
2016-01-22,2016-01-21,GARCH-t 1000d,0.99,-2.008072679,2.818117042,3.56067972
2016-01-25,2016-01-22,Historical 250d,0.95,1.576154498,1.679296482,2.441568865
2016-01-25,2016-01-22,Normal 1000d,0.95,1.576154498,1.318485448,1.66292524
2016-01-25,2016-01-22,GARCH-t 1000d,0.95,1.576154498,1.980404147,2.739464186
2016-01-25,2016-01-22,Historical 250d,0.99,1.576154498,3.002264977,3.50368046
2016-01-25,2016-01-22,Normal 1000d,0.99,1.576154498,1.88023866,2.159564948
2016-01-25,2016-01-22,GARCH-t 1000d,0.99,1.576154498,3.177009603,4.011499943
2016-01-26,2016-01-25,Historical 250d,0.95,-1.404523792,1.679296482,2.441568865
2016-01-26,2016-01-25,Normal 1000d,0.95,-1.404523792,1.322821092,1.66773682
2016-01-26,2016-01-25,GARCH-t 1000d,0.95,-1.404523792,2.034480236,2.813453357
2016-01-26,2016-01-25,Historical 250d,0.99,-1.404523792,3.002264977,3.50368046
2016-01-26,2016-01-25,Normal 1000d,0.99,-1.404523792,1.885350517,2.165062769
2016-01-26,2016-01-25,GARCH-t 1000d,0.99,-1.404523792,3.262477284,4.118859535
2016-01-27,2016-01-26,Historical 250d,0.95,1.092292245,1.679296482,2.441568865
2016-01-27,2016-01-26,Normal 1000d,0.95,1.092292245,1.323388435,1.66877729
2016-01-27,2016-01-26,GARCH-t 1000d,0.95,1.092292245,1.970648873,2.726116611
2016-01-27,2016-01-26,Historical 250d,0.99,1.092292245,3.002264977,3.50368046
2016-01-27,2016-01-26,Normal 1000d,0.99,1.092292245,1.886689492,2.166785431
2016-01-27,2016-01-26,GARCH-t 1000d,0.99,1.092292245,3.161591316,3.992132377
2016-01-28,2016-01-27,Historical 250d,0.95,-0.5513350623,1.679296482,2.441568865
2016-01-28,2016-01-27,Normal 1000d,0.95,-0.5513350623,1.32520169,1.670405349
2016-01-28,2016-01-27,GARCH-t 1000d,0.95,-0.5513350623,1.881741918,2.604470389
2016-01-28,2016-01-27,Historical 250d,0.99,-0.5513350623,3.002264977,3.50368046
2016-01-28,2016-01-27,Normal 1000d,0.99,-0.5513350623,1.888200706,2.168146457
2016-01-28,2016-01-27,GARCH-t 1000d,0.99,-0.5513350623,3.02107318,3.815621564
2016-01-29,2016-01-28,Historical 250d,0.95,-2.445865106,1.679296482,2.441568865
2016-01-29,2016-01-28,Normal 1000d,0.95,-2.445865106,1.324868883,1.670138826
2016-01-29,2016-01-28,GARCH-t 1000d,0.95,-2.445865106,1.677183612,2.324585141
2016-01-29,2016-01-28,Historical 250d,0.99,-2.445865106,3.002264977,3.50368046
2016-01-29,2016-01-28,Normal 1000d,0.99,-2.445865106,1.887976004,2.16797551
2016-01-29,2016-01-28,GARCH-t 1000d,0.99,-2.445865106,2.697767178,3.409503134
2016-02-01,2016-01-29,Historical 250d,0.95,0.04433346643,1.679296482,2.441568865
2016-02-01,2016-01-29,Normal 1000d,0.95,0.04433346643,1.328374452,1.67510495
2016-02-01,2016-01-29,GARCH-t 1000d,0.95,0.04433346643,2.12451307,2.936640054
2016-02-01,2016-01-29,Historical 250d,0.99,0.04433346643,3.002264977,3.50368046
2016-02-01,2016-01-29,Normal 1000d,0.99,0.04433346643,1.893863619,2.175047573
2016-02-01,2016-01-29,GARCH-t 1000d,0.99,0.04433346643,3.404774881,4.297605604
2016-02-02,2016-02-01,Historical 250d,0.95,1.892096893,1.679296482,2.441568865
2016-02-02,2016-02-01,Normal 1000d,0.95,1.892096893,1.328609093,1.675333117
2016-02-02,2016-02-01,GARCH-t 1000d,0.95,1.892096893,1.853041735,2.565201595
2016-02-02,2016-02-01,Historical 250d,0.99,1.892096893,3.002264977,3.50368046
2016-02-02,2016-02-01,Normal 1000d,0.99,1.892096893,1.894087701,2.175266406
2016-02-02,2016-02-01,GARCH-t 1000d,0.99,1.892096893,2.975712315,3.758641851
2016-02-03,2016-02-02,Historical 250d,0.95,-0.4979620022,1.71068212,2.457337472
2016-02-03,2016-02-02,Normal 1000d,0.95,-0.4979620022,1.334316452,1.681972287
2016-02-03,2016-02-02,GARCH-t 1000d,0.95,-0.4979620022,2.0640096,2.853856671
2016-02-03,2016-02-02,Historical 250d,0.99,-0.4979620022,3.002264977,3.50368046
2016-02-03,2016-02-02,Normal 1000d,0.99,-0.4979620022,1.901314767,2.183249131
2016-02-03,2016-02-02,GARCH-t 1000d,0.99,-0.4979620022,3.309148674,4.177485455
2016-02-04,2016-02-03,Historical 250d,0.95,-0.1525568358,1.71068212,2.457337472
2016-02-04,2016-02-03,Normal 1000d,0.95,-0.1525568358,1.332818477,1.680395813
2016-02-04,2016-02-03,GARCH-t 1000d,0.95,-0.1525568358,1.820850333,2.521155971
2016-02-04,2016-02-03,Historical 250d,0.99,-0.1525568358,3.002264977,3.50368046
2016-02-04,2016-02-03,Normal 1000d,0.99,-0.1525568358,1.899688767,2.181559472
2016-02-04,2016-02-03,GARCH-t 1000d,0.99,-0.1525568358,2.924833554,3.694730874
2016-02-05,2016-02-04,Historical 250d,0.95,1.86541581,1.71068212,2.457337472
2016-02-05,2016-02-04,Normal 1000d,0.95,1.86541581,1.332948546,1.680425516
2016-02-05,2016-02-04,GARCH-t 1000d,0.95,1.86541581,1.600006512,2.218988197
2016-02-05,2016-02-04,Historical 250d,0.99,1.86541581,3.002264977,3.50368046
2016-02-05,2016-02-04,Normal 1000d,0.99,1.86541581,1.899655148,2.18144446
2016-02-05,2016-02-04,GARCH-t 1000d,0.99,1.86541581,2.575788168,3.256280107
2016-02-08,2016-02-05,Historical 250d,0.95,1.425505823,1.795749509,2.466313472
2016-02-08,2016-02-05,Normal 1000d,0.95,1.425505823,1.338270732,1.68664974
2016-02-08,2016-02-05,GARCH-t 1000d,0.95,1.425505823,1.890860591,2.61694694
2016-02-08,2016-02-05,Historical 250d,0.99,1.425505823,3.002264977,3.50368046
2016-02-08,2016-02-05,Normal 1000d,0.99,1.425505823,1.906448484,2.188969312
2016-02-08,2016-02-05,GARCH-t 1000d,0.99,1.425505823,3.035485314,3.833725259
2016-02-09,2016-02-08,Historical 250d,0.95,0.06638403938,1.795749509,2.466313472
2016-02-09,2016-02-08,Normal 1000d,0.95,0.06638403938,1.340931251,1.689761126
2016-02-09,2016-02-08,GARCH-t 1000d,0.95,0.06638403938,1.920282685,2.657203482
2016-02-09,2016-02-08,Historical 250d,0.99,0.06638403938,3.002264977,3.50368046
2016-02-09,2016-02-08,Normal 1000d,0.99,0.06638403938,1.909844331,2.192730794
2016-02-09,2016-02-08,GARCH-t 1000d,0.99,0.06638403938,3.081987162,3.892138211
2016-02-10,2016-02-09,Historical 250d,0.95,0.01889683543,1.795749509,2.466313472
2016-02-10,2016-02-09,Normal 1000d,0.95,0.01889683543,1.34098483,1.689532888
2016-02-10,2016-02-09,GARCH-t 1000d,0.95,0.01889683543,1.684267306,2.334277348
2016-02-10,2016-02-09,Historical 250d,0.99,0.01889683543,3.002264977,3.50368046
2016-02-10,2016-02-09,Normal 1000d,0.99,0.01889683543,1.909438289,2.19209621
2016-02-10,2016-02-09,GARCH-t 1000d,0.99,0.01889683543,2.708963012,3.423566697
2016-02-11,2016-02-10,Historical 250d,0.95,1.237744717,1.795749509,2.466313472
2016-02-11,2016-02-10,Normal 1000d,0.95,1.237744717,1.341199835,1.689738111
2016-02-11,2016-02-10,GARCH-t 1000d,0.95,1.237744717,1.488196137,2.066004557
2016-02-11,2016-02-10,Historical 250d,0.99,1.237744717,3.002264977,3.50368046
2016-02-11,2016-02-10,Normal 1000d,0.99,1.237744717,1.909637339,2.192287326
2016-02-11,2016-02-10,GARCH-t 1000d,0.99,1.237744717,2.399070998,3.034298147
2016-02-12,2016-02-11,Historical 250d,0.95,-1.933001508,1.795749509,2.466313472
2016-02-12,2016-02-11,Normal 1000d,0.95,-1.933001508,1.344093479,1.693034138
2016-02-12,2016-02-11,GARCH-t 1000d,0.95,-1.933001508,1.572697371,2.181622687
2016-02-12,2016-02-11,Historical 250d,0.99,-1.933001508,3.002264977,3.50368046
2016-02-12,2016-02-11,Normal 1000d,0.99,-1.933001508,1.913187237,2.19616354
2016-02-12,2016-02-11,GARCH-t 1000d,0.99,-1.933001508,2.532625858,3.202062092
2016-02-16,2016-02-12,Historical 250d,0.95,-1.638173787,1.795749509,2.466313472
2016-02-16,2016-02-12,Normal 1000d,0.95,-1.638173787,1.345258054,1.695070616
2016-02-16,2016-02-12,GARCH-t 1000d,0.95,-1.638173787,1.833847677,2.538939481
2016-02-16,2016-02-12,Historical 250d,0.99,-1.638173787,3.002264977,3.50368046
2016-02-16,2016-02-12,Normal 1000d,0.99,-1.638173787,1.915773816,2.199457196
2016-02-16,2016-02-12,GARCH-t 1000d,0.99,-1.638173787,2.945375957,3.720535061
2016-02-17,2016-02-16,Historical 250d,0.95,-1.63461105,1.795749509,2.466313472
2016-02-17,2016-02-16,Normal 1000d,0.95,-1.63461105,1.346427356,1.696844836
2016-02-17,2016-02-16,GARCH-t 1000d,0.95,-1.63461105,1.896618186,2.624824722
2016-02-17,2016-02-16,Historical 250d,0.99,-1.63461105,3.002264977,3.50368046
2016-02-17,2016-02-16,Normal 1000d,0.99,-1.63461105,1.917929688,2.202103631
2016-02-17,2016-02-16,GARCH-t 1000d,0.99,-1.63461105,3.044585237,3.84515606
2016-02-18,2016-02-17,Historical 250d,0.95,0.4676632002,1.795749509,2.466313472
2016-02-18,2016-02-17,Normal 1000d,0.95,0.4676632002,1.34745615,1.698507796
2016-02-18,2016-02-17,GARCH-t 1000d,0.95,0.4676632002,1.940005921,2.68418964
2016-02-18,2016-02-17,Historical 250d,0.99,0.4676632002,3.002264977,3.50368046
2016-02-18,2016-02-17,Normal 1000d,0.99,0.4676632002,1.919992756,2.204680981
2016-02-18,2016-02-17,GARCH-t 1000d,0.99,0.4676632002,3.113159892,3.931295603
2016-02-19,2016-02-18,Historical 250d,0.95,0.002603340809,1.795749509,2.466313472
2016-02-19,2016-02-18,Normal 1000d,0.95,0.002603340809,1.348295839,1.699407606
2016-02-19,2016-02-18,GARCH-t 1000d,0.95,0.002603340809,1.734241197,2.40265372
2016-02-19,2016-02-18,Historical 250d,0.99,0.002603340809,3.002264977,3.50368046
2016-02-19,2016-02-18,Normal 1000d,0.99,0.002603340809,1.920930497,2.205667478
2016-02-19,2016-02-18,GARCH-t 1000d,0.99,0.002603340809,2.787947137,3.522782019
2016-02-22,2016-02-19,Historical 250d,0.95,-1.435073125,1.795749509,2.466313472
2016-02-22,2016-02-19,Normal 1000d,0.95,-1.435073125,1.34854578,1.699635259
2016-02-22,2016-02-19,GARCH-t 1000d,0.95,-1.435073125,1.528861592,2.121644737
2016-02-22,2016-02-19,Historical 250d,0.99,-1.435073125,3.002264977,3.50368046
2016-02-22,2016-02-19,Normal 1000d,0.99,-1.435073125,1.921144089,2.205862996
2016-02-22,2016-02-19,GARCH-t 1000d,0.99,-1.435073125,2.463343067,3.115033029
2016-02-23,2016-02-22,Historical 250d,0.95,1.253257733,1.795749509,2.466313472
2016-02-23,2016-02-22,Normal 1000d,0.95,1.253257733,1.348302967,1.699815953
2016-02-23,2016-02-22,GARCH-t 1000d,0.95,1.253257733,1.61316842,2.236996872
2016-02-23,2016-02-22,Historical 250d,0.99,1.253257733,3.002264977,3.50368046
2016-02-23,2016-02-22,Normal 1000d,0.99,1.253257733,1.921591981,2.206654334
2016-02-23,2016-02-22,GARCH-t 1000d,0.99,1.253257733,2.596590668,3.282411012
2016-02-24,2016-02-23,Historical 250d,0.95,-0.442995988,1.795749509,2.466313472
2016-02-24,2016-02-23,Normal 1000d,0.95,-0.442995988,1.351463703,1.703305306
2016-02-24,2016-02-23,GARCH-t 1000d,0.95,-0.442995988,1.66547022,2.308558386
2016-02-24,2016-02-23,Historical 250d,0.99,-0.442995988,3.002264977,3.50368046
2016-02-24,2016-02-23,Normal 1000d,0.99,-0.442995988,1.925288665,2.210617513
2016-02-24,2016-02-23,GARCH-t 1000d,0.99,-0.442995988,2.67925407,3.38624803
2016-02-25,2016-02-24,Historical 250d,0.95,-1.128436655,1.795749509,2.466313472
2016-02-25,2016-02-24,Normal 1000d,0.95,-1.128436655,1.350733217,1.702584375
2016-02-25,2016-02-24,GARCH-t 1000d,0.95,-1.128436655,1.489580386,2.067898544
2016-02-25,2016-02-24,Historical 250d,0.99,-1.128436655,3.002264977,3.50368046
2016-02-25,2016-02-24,Normal 1000d,0.99,-1.128436655,1.924573762,2.209910359
2016-02-25,2016-02-24,GARCH-t 1000d,0.99,-1.128436655,2.401258814,3.037046356
2016-02-26,2016-02-25,Historical 250d,0.95,0.1871865153,1.795749509,2.466313472
2016-02-26,2016-02-25,Normal 1000d,0.95,0.1871865153,1.350210796,1.702314403
2016-02-26,2016-02-25,GARCH-t 1000d,0.95,0.1871865153,1.48737685,2.064883574
2016-02-26,2016-02-25,Historical 250d,0.99,0.1871865153,3.002264977,3.50368046
2016-02-26,2016-02-25,Normal 1000d,0.99,0.1871865153,1.924463065,2.210004388
2016-02-26,2016-02-25,GARCH-t 1000d,0.99,0.1871865153,2.397776109,3.032671581
2016-02-29,2016-02-26,Historical 250d,0.95,0.8154131422,1.795749509,2.466313472
2016-02-29,2016-02-26,Normal 1000d,0.95,0.8154131422,1.346440043,1.69793167
2016-02-29,2016-02-26,GARCH-t 1000d,0.95,0.8154131422,1.336831059,1.858900513
2016-02-29,2016-02-26,Historical 250d,0.99,0.8154131422,3.002264977,3.50368046
2016-02-29,2016-02-26,Normal 1000d,0.99,0.8154131422,1.919694222,2.204739254
2016-02-29,2016-02-26,GARCH-t 1000d,0.99,0.8154131422,2.159837309,2.733786527
2016-03-01,2016-02-29,Historical 250d,0.95,-2.358838585,1.795749509,2.466313472
2016-03-01,2016-02-29,Normal 1000d,0.95,-2.358838585,1.34823814,1.699804707
2016-03-01,2016-02-29,GARCH-t 1000d,0.95,-2.358838585,1.33296033,1.853604419
2016-03-01,2016-02-29,Historical 250d,0.99,-2.358838585,3.002264977,3.50368046
2016-03-01,2016-02-29,Normal 1000d,0.99,-2.358838585,1.92161454,2.206720345
2016-03-01,2016-02-29,GARCH-t 1000d,0.99,-2.358838585,2.153719592,2.726101802
2016-03-02,2016-03-01,Historical 250d,0.95,-0.4085949565,1.795749509,2.466313472
2016-03-02,2016-03-01,Normal 1000d,0.95,-0.4085949565,1.351261394,1.703947031
2016-03-02,2016-03-01,GARCH-t 1000d,0.95,-0.4085949565,1.891902432,2.61837243
2016-03-02,2016-03-01,Historical 250d,0.99,-0.4085949565,3.002264977,3.50368046
2016-03-02,2016-03-01,Normal 1000d,0.99,-0.4085949565,1.926462906,2.21247623
2016-03-02,2016-03-01,GARCH-t 1000d,0.99,-0.4085949565,3.037131951,3.83579367
2016-03-03,2016-03-02,Historical 250d,0.95,-0.3492634199,1.795749509,2.466313472
2016-03-03,2016-03-02,Normal 1000d,0.95,-0.3492634199,1.351246622,1.703940225
2016-03-03,2016-03-02,GARCH-t 1000d,0.95,-0.3492634199,1.671428854,2.316711239
2016-03-03,2016-03-02,Historical 250d,0.99,-0.3492634199,3.002264977,3.50368046
2016-03-03,2016-03-02,Normal 1000d,0.99,-0.3492634199,1.926461126,2.212480909
2016-03-03,2016-03-02,GARCH-t 1000d,0.99,-0.3492634199,2.688671738,3.398077964
2016-03-04,2016-03-03,Historical 250d,0.95,-0.3300439956,1.795749509,2.466313472
2016-03-04,2016-03-03,Normal 1000d,0.95,-0.3300439956,1.351007911,1.703725522
2016-03-04,2016-03-03,GARCH-t 1000d,0.95,-0.3300439956,1.486265371,2.063362801
2016-03-04,2016-03-03,Historical 250d,0.99,-0.3300439956,3.002264977,3.50368046
2016-03-04,2016-03-03,Normal 1000d,0.99,-0.3300439956,1.92626157,2.212300824
2016-03-04,2016-03-03,GARCH-t 1000d,0.99,-0.3300439956,2.396019407,3.030464913
2016-03-07,2016-03-04,Historical 250d,0.95,-0.08846230351,1.795749509,2.466313472
2016-03-07,2016-03-04,Normal 1000d,0.95,-0.08846230351,1.349533766,1.70150424
2016-03-07,2016-03-04,GARCH-t 1000d,0.95,-0.08846230351,1.334433774,1.855620447
2016-03-07,2016-03-04,Historical 250d,0.99,-0.08846230351,3.002264977,3.50368046
2016-03-07,2016-03-04,Normal 1000d,0.99,-0.08846230351,1.923568906,2.209002263
2016-03-07,2016-03-04,GARCH-t 1000d,0.99,-0.08846230351,2.156048382,2.729027094
2016-03-08,2016-03-07,Historical 250d,0.95,1.130375605,1.795749509,2.466313472
2016-03-08,2016-03-07,Normal 1000d,0.95,1.130375605,1.349304577,1.70126971
2016-03-08,2016-03-07,GARCH-t 1000d,0.95,1.130375605,1.202003603,1.674423936
2016-03-08,2016-03-07,Historical 250d,0.99,1.130375605,3.002264977,3.50368046
2016-03-08,2016-03-07,Normal 1000d,0.99,1.130375605,1.923331006,2.208760031
2016-03-08,2016-03-07,GARCH-t 1000d,0.99,1.130375605,1.946741462,2.466107763
2016-03-09,2016-03-08,Historical 250d,0.95,-0.5039672782,1.795749509,2.466313472
2016-03-09,2016-03-08,Normal 1000d,0.95,-0.5039672782,1.352051471,1.704276124
2016-03-09,2016-03-08,GARCH-t 1000d,0.95,-0.5039672782,1.340727159,1.86423132
2016-03-09,2016-03-08,Historical 250d,0.99,-0.5039672782,3.002264977,3.50368046
2016-03-09,2016-03-08,Normal 1000d,0.99,-0.5039672782,1.926501156,2.212140641
2016-03-09,2016-03-08,GARCH-t 1000d,0.99,-0.5039672782,2.165995126,2.741521623
2016-03-10,2016-03-09,Historical 250d,0.95,-0.0155792534,1.795749509,2.466313472
2016-03-10,2016-03-09,Normal 1000d,0.95,-0.0155792534,1.351868669,1.704146489
2016-03-10,2016-03-09,GARCH-t 1000d,0.95,-0.0155792534,1.236835087,1.722081832
2016-03-10,2016-03-09,Historical 250d,0.99,-0.0155792534,3.002264977,3.50368046
2016-03-10,2016-03-09,Normal 1000d,0.99,-0.0155792534,1.926405066,2.212087667
2016-03-10,2016-03-09,GARCH-t 1000d,0.99,-0.0155792534,2.001792894,2.535260209
2016-03-11,2016-03-10,Historical 250d,0.95,-1.626254553,1.795749509,2.466313472
2016-03-11,2016-03-10,Normal 1000d,0.95,-1.626254553,1.352122101,1.704367509
2016-03-11,2016-03-10,GARCH-t 1000d,0.95,-1.626254553,1.124511189,1.568395567
2016-03-11,2016-03-10,Historical 250d,0.99,-1.626254553,3.002264977,3.50368046
2016-03-11,2016-03-10,Normal 1000d,0.99,-1.626254553,1.926605637,2.212261954
2016-03-11,2016-03-10,GARCH-t 1000d,0.99,-1.626254553,1.824264095,2.312258729
2016-03-14,2016-03-11,Historical 250d,0.95,0.1261768242,1.795749509,2.466313472
